plant_id,Row,Range,Row_Range,id,area
20RITI21192,12,92,12_92,1650,1.427701134
20RITI21193,12,93,12_93,1668,1.073982181
20RITI21194,12,94,12_94,1686,1.046515479
20RITI21195,12,95,12_95,1704,1.149636065
20RITI21196,12,96,12_96,1722,1.422745011
20RITI21197,12,97,12_97,1740,1.428377287
20RITI21198,12,98,12_98,1758,1.372761165
20RITI21199,12,99,12_99,1776,1.373211843
20RITI21200,12,100,12_100,1794,1.084343089
20RITI21201,13,1,13_1,13,1.627415391
20RITI21202,13,2,13_2,31,1.276400466
20RITI21203,13,3,13_3,49,1.098071316
20RITI21204,13,4,13_4,67,1.522712386
20RITI21205,13,5,13_5,85,1.423877434
20RITI21206,13,6,13_6,103,1.218986173
20RITI21207,13,7,13_7,121,1.299136079
20RITI21208,13,8,13_8,139,1.334488097
20RITI21209,13,9,13_9,157,0.533839028
20RITI21210,13,10,13_10,175,1.484443793
20RITI21211,13,11,13_11,193,1.604449704
20RITI21212,13,12,13_12,211,1.677619728
20RITI21213,13,13,13_13,229,1.488717345
20RITI21214,13,14,13_14,247,1.749899348
20RITI21215,13,15,13_15,265,1.803708785
20RITI21216,13,16,13_16,283,1.469123286
20RITI21217,13,17,13_17,301,1.497722559
20RITI21218,13,18,13_18,319,1.558063252
20RITI21219,13,19,13_19,337,1.997116559
20RITI21220,13,20,13_20,355,1.345524567
20RITI21221,13,21,13_21,373,1.550416311
20RITI21222,13,22,13_22,391,1.613681977
20RITI21223,13,23,13_23,409,1.541859885
20RITI21224,13,24,13_24,427,2.089879493
20RITI21225,13,25,13_25,445,1.732108878
20RITI21226,13,26,13_26,463,1.696760201
20RITI21227,13,27,13_27,481,1.782541529
20RITI21228,13,28,13_28,499,1.839059223
20RITI21229,13,29,13_29,517,1.661180917
20RITI21230,13,30,13_30,535,1.795369801
20RITI21231,13,31,13_31,553,1.605570242
20RITI21232,13,32,13_32,571,1.440985112
20RITI21233,13,33,13_33,589,1.452240049
20RITI21234,13,34,13_34,607,1.80505786
20RITI21235,13,35,13_35,625,1.823964998
20RITI21236,13,36,13_36,643,1.916058448
20RITI21237,13,37,13_37,661,1.416665176
20RITI21238,13,38,13_38,679,1.685513285
20RITI21239,13,39,13_39,697,1.801911179
20RITI21240,13,40,13_40,715,2.00274675
20RITI21241,13,41,13_41,733,1.362409499
20RITI21242,13,42,13_42,751,1.838149075
20RITI21243,13,43,13_43,769,1.714106113
20RITI21244,13,44,13_44,787,1.857968955
20RITI21245,13,45,13_45,805,1.916741818
20RITI21246,13,46,13_46,823,2.091458651
20RITI21247,13,47,13_47,841,1.9543358
20RITI21248,13,48,13_48,859,2.136036595
20RITI21249,13,49,13_49,877,1.801232689
20RITI21250,13,50,13_50,895,1.388297064
20RITI21251,13,51,13_51,913,1.893993623
20RITI21252,13,52,13_52,931,1.514838628
20RITI21253,13,53,13_53,949,1.630114189
20RITI21254,13,54,13_54,967,1.901649113
20RITI21255,13,55,13_55,985,1.520241036
20RITI21256,13,56,13_56,1003,1.638225546
20RITI21257,13,57,13_57,1021,1.557388882
20RITI21258,13,58,13_58,1039,1.739770879
20RITI21259,13,59,13_59,1057,1.409232879
20RITI21260,13,60,13_60,1075,1.75889813
20RITI21261,13,61,13_61,1093,1.632597411
20RITI21262,13,62,13_62,1111,1.746066823
20RITI21263,13,63,13_63,1129,1.703061485
20RITI21264,13,64,13_64,1147,1.564810928
20RITI21265,13,65,13_65,1165,2.205152972
20RITI21266,13,66,13_66,1183,1.834776335
20RITI21267,13,67,13_67,1201,2.146838298
20RITI21268,13,68,13_68,1219,1.554013795
20RITI21269,13,69,13_69,1237,2.227445504
20RITI21270,13,70,13_70,1255,2.159454556
20RITI21271,13,71,13_71,1273,1.909979962
20RITI21272,13,72,13_72,1291,1.754841561
20RITI21273,13,73,13_73,1309,1.659164564
20RITI21274,13,74,13_74,1327,1.762730648
20RITI21275,13,75,13_75,1345,1.909979425
20RITI21276,13,76,13_76,1363,1.327960085
20RITI21277,13,77,13_77,1381,2.059487382
20RITI21278,13,78,13_78,1399,1.749677949
20RITI21279,13,79,13_79,1417,1.773083358
20RITI21280,13,80,13_80,1435,1.823071176
20RITI21281,13,81,13_81,1453,1.650155958
20RITI21282,13,82,13_82,1471,1.610304361
20RITI21283,13,83,13_83,1489,1.576522834
20RITI21284,13,84,13_84,1507,1.805061853
20RITI21285,13,85,13_85,1525,1.978881129
20RITI21286,13,86,13_86,1543,1.878448152
20RITI21287,13,87,13_87,1561,2.199074011
20RITI21288,13,88,13_88,1579,1.538023822
20RITI21289,13,89,13_89,1597,1.602419771
20RITI21290,13,90,13_90,1615,1.669059771
20RITI21291,13,91,13_91,1633,0.396496703
20RITI21292,13,92,13_92,1651,1.53329798
20RITI21293,13,93,13_93,1669,1.04448867
20RITI21294,13,94,13_94,1687,1.300040952
20RITI21295,13,95,13_95,1705,1.256586144
20RITI21296,13,96,13_96,1723,1.844455108
20RITI21297,13,97,13_97,1741,1.749894099
20RITI21298,13,98,13_98,1759,1.289907987
20RITI21299,13,99,13_99,1777,2.27359589
20RITI21300,13,100,13_100,1795,1.830275548
20RITI21301,14,1,14_1,14,1.530590158
20RITI21302,14,2,14_2,32,1.050117399
20RITI21303,14,3,14_3,50,1.492326078
20RITI21304,14,4,14_4,68,1.249829938
20RITI21305,14,5,14_5,86,1.446389593
20RITI21306,14,6,14_6,104,0.971535179
20RITI21307,14,7,14_7,122,0.959604361
20RITI21308,14,8,14_8,140,1.481502562
20RITI21309,14,9,14_9,158,1.257042758
20RITI21310,14,10,14_10,176,1.395278721
20RITI21311,14,11,14_11,194,1.594319946
20RITI21312,14,12,14_12,212,1.717695942
20RITI21313,14,13,14_13,230,1.549511961
20RITI21314,14,14,14_14,248,1.360157837
20RITI21315,14,15,14_15,266,1.757774562
20RITI21316,14,16,14_16,284,1.731215596
20RITI21317,14,17,14_17,302,1.376140198
20RITI21318,14,18,14_18,320,1.599270584
20RITI21319,14,19,14_19,338,1.637314078
20RITI21320,14,20,14_20,356,1.717028766
20RITI21321,14,21,14_21,374,1.295533697
20RITI21322,14,22,14_22,392,1.587788073
20RITI21323,14,23,14_23,410,1.483534039
20RITI21324,14,24,14_24,428,1.605352452
20RITI21325,14,25,14_25,446,1.410593927
20RITI21326,14,26,14_26,464,1.206150774
20RITI21327,14,27,14_27,482,1.393699309
20RITI21328,14,28,14_28,500,1.962219067
20RITI21329,14,29,14_29,518,1.915384054
20RITI21330,14,30,14_30,536,1.653756574
20RITI21331,14,31,14_31,554,1.656231774
20RITI21332,14,32,14_32,572,0.837793094
20RITI21333,14,33,14_33,590,1.440076987
20RITI21334,14,34,14_34,608,1.641601181
20RITI21335,14,35,14_35,626,1.461018112
20RITI21336,14,36,14_36,644,1.513721798
20RITI21337,14,37,14_37,662,1.425454208
20RITI21338,14,38,14_38,680,1.709818365
20RITI21339,14,39,14_39,698,1.411267718
20RITI21340,14,40,14_40,716,1.626954846
20RITI21341,14,41,14_41,734,1.431978994
20RITI21342,14,42,14_42,752,1.374790512
20RITI21343,14,43,14_43,770,1.486012348
20RITI21344,14,44,14_44,788,1.968070982
20RITI21345,14,45,14_45,806,1.644069908
20RITI21346,14,46,14_46,824,2.182423699
20RITI21347,14,47,14_47,842,1.543440656
20RITI21348,14,48,14_48,860,2.093031027
20RITI21349,14,49,14_49,878,1.791101413
20RITI21350,14,50,14_50,896,1.714324292
20RITI21351,14,51,14_51,914,1.848965421
20RITI21352,14,52,14_52,932,1.450434714
20RITI21353,14,53,14_53,950,1.585081647
20RITI21354,14,54,14_54,968,1.655326959
20RITI21355,14,55,14_55,986,1.696531157
20RITI21356,14,56,14_56,1004,1.662092506
20RITI21357,14,57,14_57,1022,1.495698833
20RITI21358,14,58,14_58,1040,1.384693997
20RITI21359,14,59,14_59,1058,1.236544384
20RITI21360,14,60,14_60,1076,1.110690414
20RITI21361,14,61,14_61,1094,1.564598765
20RITI21362,14,62,14_62,1112,1.478360223
20RITI21363,14,63,14_63,1130,1.341012325
20RITI21364,14,64,14_64,1148,1.566176321
20RITI21365,14,65,14_65,1166,2.027732394
20RITI21366,14,66,14_66,1184,2.188491548
20RITI21367,14,67,14_67,1202,1.998684582
20RITI21368,14,68,14_68,1220,1.624718339
20RITI21369,14,69,14_69,1238,1.983605123
20RITI21370,14,70,14_70,1256,1.74899535
20RITI21371,14,71,14_71,1274,1.823514561
20RITI21372,14,72,14_72,1292,1.62852718
20RITI21373,14,73,14_73,1310,1.125760764
20RITI21374,14,74,14_74,1328,1.666812116
20RITI21375,14,75,14_75,1346,1.797627559
20RITI21376,14,76,14_76,1364,1.307917365
20RITI21377,14,77,14_77,1382,1.765442615
20RITI21378,14,78,14_78,1400,1.393926216
20RITI21379,14,79,14_79,1418,1.881608116
20RITI21380,14,80,14_80,1436,1.760248765
20RITI21381,14,81,14_81,1454,1.126442479
20RITI21382,14,82,14_82,1472,1.791547705
20RITI21383,14,83,14_83,1490,1.435355938
20RITI21384,14,84,14_84,1508,1.473634222
20RITI21385,14,85,14_85,1526,2.009050528
20RITI21386,14,86,14_86,1544,1.851888494
20RITI21387,14,87,14_87,1562,1.714545205
20RITI21388,14,88,14_88,1580,1.798306878
20RITI21389,14,89,14_89,1598,1.254552209
20RITI21390,14,90,14_90,1616,1.70577625
20RITI21391,14,91,14_91,1634,1.624028824
20RITI21392,14,92,14_92,1652,1.501776936
20RITI21393,14,93,14_93,1670,1.507399669
20RITI21394,14,94,14_94,1688,1.117205627
20RITI21395,14,95,14_95,1706,1.421169644
20RITI21396,14,96,14_96,1724,1.566172989
20RITI21397,14,97,14_97,1742,1.570670715
20RITI21398,14,98,14_98,1760,1.394141224
20RITI21399,14,99,14_99,1778,1.622451997
20RITI21400,14,100,14_100,1796,1.631691317
20RITI21401,15,1,15_1,15,1.472729878
20RITI21402,15,2,15_2,33,1.317156054
20RITI21403,15,3,15_3,51,1.748997739
20RITI21404,15,4,15_4,69,1.594542903
20RITI21405,15,5,15_5,87,1.118343729
20RITI21406,15,6,15_6,105,1.588685864
20RITI21407,15,7,15_7,123,1.159538673
20RITI21408,15,8,15_8,141,1.35948279
20RITI21409,15,9,15_9,159,0.929891569
20RITI21410,15,10,15_10,177,1.740667145
20RITI21411,15,11,15_11,195,1.604674807
20RITI21412,15,12,15_12,213,1.660061993
20RITI21413,15,13,15_13,231,1.729627492
20RITI21414,15,14,15_14,249,1.187010183
20RITI21415,15,15,15_15,267,1.722437021
20RITI21416,15,16,15_16,285,1.525867895
20RITI21417,15,17,15_17,303,1.433784511
20RITI21418,15,18,15_18,321,1.534424578
20RITI21419,15,19,15_19,339,1.534195793
20RITI21420,15,20,15_20,357,1.7129722
20RITI21421,15,21,15_21,375,1.493226008
20RITI21422,15,22,15_22,393,1.467338325
20RITI21423,15,23,15_23,411,1.527215119
20RITI21424,15,24,15_24,429,1.386722991
20RITI21425,15,25,15_25,447,1.815413664
20RITI21426,15,26,15_26,465,1.260638796
20RITI21427,15,27,15_27,483,1.173949738
20RITI21428,15,28,15_28,501,1.927094702
20RITI21429,15,29,15_29,519,1.982931932
20RITI21430,15,30,15_30,537,1.635305266
20RITI21431,15,31,15_31,555,1.709589252
20RITI21432,15,32,15_32,573,1.851669775
20RITI21433,15,33,15_33,591,1.584416373
20RITI21434,15,34,15_34,609,1.957260559
20RITI21435,15,35,15_35,627,1.535099143
20RITI21436,15,36,15_36,645,1.837471526
20RITI21437,15,37,15_37,663,1.554691017
20RITI21438,15,38,15_38,681,1.769261221
20RITI21439,15,39,15_39,699,1.954113752
20RITI21440,15,40,15_40,717,1.977527668
20RITI21441,15,41,15_41,735,1.807985035
20RITI21442,15,42,15_42,753,1.748996662
20RITI21443,15,43,15_43,771,1.829380745
20RITI21444,15,44,15_44,789,2.011079136
20RITI21445,15,45,15_45,807,1.997337333
20RITI21446,15,46,15_46,825,2.131303094
20RITI21447,15,47,15_47,843,1.977755298
20RITI21448,15,48,15_48,861,1.907734037
20RITI21449,15,49,15_49,879,1.904802907
20RITI21450,15,50,15_50,897,1.946680567
20RITI21451,15,51,15_51,915,1.776241101
20RITI21452,15,52,15_52,933,1.235192321
20RITI21453,15,53,15_53,951,2.124324106
20RITI21454,15,54,15_54,969,1.690006929
20RITI21455,15,55,15_55,987,1.731435837
20RITI21456,15,56,15_56,1005,1.744045792
20RITI21457,15,57,15_57,1023,1.64317707
20RITI21458,15,58,15_58,1041,1.369830654
20RITI21459,15,59,15_59,1059,1.574272961
20RITI21460,15,60,15_60,1077,1.2689707
20RITI21461,15,61,15_61,1095,1.436480962
20RITI21462,15,62,15_62,1113,1.607599664
20RITI21463,15,63,15_63,1131,1.238790999
20RITI21464,15,64,15_64,1149,2.116894963
20RITI21465,15,65,15_65,1167,2.032461776
20RITI21466,15,66,15_66,1185,2.038995192
20RITI21467,15,67,15_67,1203,1.984732376
20RITI21468,15,68,15_68,1221,1.52113689
20RITI21469,15,69,15_69,1239,1.623815563
20RITI21470,15,70,15_70,1257,1.812940827
20RITI21471,15,71,15_71,1275,1.921229212
20RITI21472,15,72,15_72,1293,1.748092899
20RITI21473,15,73,15_73,1311,1.711623354
20RITI21474,15,74,15_74,1329,1.502229062
20RITI21475,15,75,15_75,1347,1.67694747
20RITI21476,15,76,15_76,1365,2.044171916
20RITI21477,15,77,15_77,1383,2.042370168
20RITI21478,15,78,15_78,1401,1.316479663
20RITI21479,15,79,15_79,1419,1.889268373
20RITI21480,15,80,15_80,1437,1.731213751
20RITI21481,15,81,15_81,1455,1.286302506
20RITI21482,15,82,15_82,1473,1.734586491
20RITI21483,15,83,15_83,1491,1.590714789
20RITI21484,15,84,15_84,1509,1.253208382
20RITI21485,15,85,15_85,1527,1.880940289
20RITI21486,15,86,15_86,1545,1.981580682
20RITI21487,15,87,15_87,1563,1.765883671
20RITI21488,15,88,15_88,1581,1.774429919
20RITI21489,15,89,15_89,1599,1.374789322
20RITI21490,15,90,15_90,1617,1.740888454
20RITI21491,15,91,15_91,1635,1.855946544
20RITI21492,15,92,15_92,1653,1.610069501
20RITI21493,15,93,15_93,1671,1.65600542
20RITI21494,15,94,15_94,1689,1.191068344
20RITI21495,15,95,15_95,1707,1.551759953
20RITI21496,15,96,15_96,1725,1.599489886
20RITI21497,15,97,15_97,1743,1.513262481
20RITI21498,15,98,15_98,1761,1.61794994
20RITI21499,15,99,15_99,1779,1.553332885
20RITI21500,15,100,15_100,1797,1.647227375
20RITI21501,16,1,16_1,16,1.358814423
20RITI21502,16,2,16_2,34,1.32998605
20RITI21503,16,3,16_3,52,1.451338001
20RITI21504,16,4,16_4,70,1.412846074
20RITI21505,16,5,16_5,88,1.32300091
20RITI21506,16,6,16_6,106,1.004857462
20RITI21507,16,7,16_7,124,1.091318585
20RITI21508,16,8,16_8,142,1.261082533
20RITI21509,16,9,16_9,160,1.401131759
20RITI21510,16,10,16_10,178,1.664562801
20RITI21511,16,11,16_11,196,1.010038025
20RITI21512,16,12,16_12,214,1.522491322
20RITI21513,16,13,16_13,232,1.409007943
20RITI21514,16,14,16_14,250,1.341476991
20RITI21515,16,15,16_15,268,1.375022336
20RITI21516,16,16,16_16,286,1.268966176
20RITI21517,16,17,16_17,304,1.408115311
20RITI21518,16,18,16_18,322,1.521812745
20RITI21519,16,19,16_19,340,1.706892915
20RITI21520,16,20,16_20,358,1.344617375
20RITI21521,16,21,16_21,376,0.908939524
20RITI21522,16,22,16_22,394,1.365555819
20RITI21523,16,23,16_23,412,1.56797099
20RITI21524,16,24,16_24,430,1.528124375
20RITI21525,16,25,16_25,448,1.558742786
20RITI21526,16,26,16_26,466,1.559418913
20RITI21527,16,27,16_27,484,1.239925444
20RITI21528,16,28,16_28,502,1.206832853
20RITI21529,16,29,16_29,520,1.759353861
20RITI21530,16,30,16_30,538,1.733915276
20RITI21531,16,31,16_31,556,1.434678905
20RITI21532,16,32,16_32,574,1.785245175
20RITI21533,16,33,16_33,592,1.468683732
20RITI21534,16,34,16_34,610,1.415543544
20RITI21535,16,35,16_35,628,1.314897025
20RITI21536,16,36,16_36,646,1.424999063
20RITI21537,16,37,16_37,664,0.13982174
20RITI21538,16,38,16_38,682,1.481292697
20RITI21539,16,39,16_39,700,1.857977297
20RITI21540,16,40,16_40,718,1.685503808
20RITI21541,16,41,16_41,736,1.560541091
20RITI21542,16,42,16_42,754,1.920336714
20RITI21543,16,43,16_43,772,1.705310506
20RITI21544,16,44,16_44,790,1.552649782
20RITI21545,16,45,16_45,808,1.881160409
20RITI21546,16,46,16_46,826,1.838821833
20RITI21547,16,47,16_47,844,1.666588978
20RITI21548,16,48,16_48,862,1.73525532
20RITI21549,16,49,16_49,880,1.692257371
20RITI21550,16,50,16_50,898,1.838838081
20RITI21551,16,51,16_51,916,1.806865355
20RITI21552,16,52,16_52,934,1.601517493
20RITI21553,16,53,16_53,952,1.703959768
20RITI21554,16,54,16_54,970,1.809568417
20RITI21555,16,55,16_55,988,1.648800275
20RITI21556,16,56,16_56,1006,1.502901351
20RITI21557,16,57,16_57,1024,1.379969252
20RITI21558,16,58,16_58,1042,1.263105811
20RITI21559,16,59,16_59,1060,1.192411738
20RITI21560,16,60,16_60,1078,1.415082139
20RITI21561,16,61,16_61,1096,1.401585812
20RITI21562,16,62,16_62,1114,1.481512389
20RITI21563,16,63,16_63,1132,1.559637254
20RITI21564,16,64,16_64,1150,1.36105819
20RITI21565,16,65,16_65,1168,1.662991507
20RITI21566,16,66,16_66,1186,1.566848923
20RITI21567,16,67,16_67,1204,1.659164643
20RITI21568,16,68,16_68,1222,1.299806964
20RITI21569,16,69,16_69,1240,1.575405228
20RITI21570,16,70,16_70,1258,1.764074965
20RITI21571,16,71,16_71,1276,1.708013336
20RITI21572,16,72,16_72,1294,1.842429664
20RITI21573,16,73,16_73,1312,1.579001652
20RITI21574,16,74,16_74,1330,1.752823046
20RITI21575,16,75,16_75,1348,1.486918341
20RITI21576,16,76,16_76,1366,1.614806043
20RITI21577,16,77,16_77,1384,1.630562183
20RITI21578,16,78,16_78,1402,0.882834794
20RITI21579,16,79,16_79,1420,1.645651894
20RITI21580,16,80,16_80,1438,1.718596125
20RITI21581,16,81,16_81,1456,1.768582885
20RITI21582,16,82,16_82,1474,1.399570505
20RITI21583,16,83,16_83,1492,1.606695067
20RITI21584,16,84,16_84,1510,1.351593961
20RITI21585,16,85,16_85,1528,1.475661214
20RITI21586,16,86,16_86,1546,1.762278813
20RITI21587,16,87,16_87,1564,1.743821801
20RITI21588,16,88,16_88,1582,1.471376018
20RITI21589,16,89,16_89,1600,1.534869297
20RITI21590,16,90,16_90,1618,1.495923253
20RITI21591,16,91,16_91,1636,1.566848377
20RITI21592,16,92,16_92,1654,1.328178501
20RITI21593,16,93,16_93,1672,1.47565642
20RITI21594,16,94,16_94,1690,1.598146818
20RITI21595,16,95,16_95,1708,1.623124651
20RITI21596,16,96,16_96,1726,1.475429689
20RITI21597,16,97,16_97,1744,1.492093936
20RITI21598,16,98,16_98,1762,1.372984863
20RITI21599,16,99,16_99,1780,1.310614421
20RITI21600,16,100,16_100,1798,0.959375327
20RITI21601,17,1,17_1,17,1.427026735
20RITI21602,17,2,17_2,35,1.350249873
20RITI21603,17,3,17_3,53,1.175301723
20RITI21604,17,4,17_4,71,1.744953029
20RITI21605,17,5,17_5,89,1.325475879
20RITI21606,17,6,17_6,107,1.395957715
20RITI21607,17,7,17_7,125,1.651280388
20RITI21608,17,8,17_8,143,1.716574363
20RITI21609,17,9,17_9,161,1.284505702
20RITI21610,17,10,17_10,179,1.276178216
20RITI21611,17,11,17_11,197,1.482190724
20RITI21612,17,12,17_12,215,1.732562798
20RITI21613,17,13,17_13,233,1.346641702
20RITI21614,17,14,17_14,251,1.337182841
20RITI21615,17,15,17_15,269,1.376370127
20RITI21616,17,16,17_16,287,1.832073117
20RITI21617,17,17,17_17,305,1.439183906
20RITI21618,17,18,17_18,323,1.556938116
20RITI21619,17,19,17_19,341,0.946091328
20RITI21620,17,20,17_20,359,1.328629458
20RITI21621,17,21,17_21,377,1.470482283
20RITI21622,17,22,17_22,395,1.623818538
20RITI21623,17,23,17_23,413,1.523392998
20RITI21624,17,24,17_24,431,1.547249032
20RITI21625,17,25,17_25,449,1.687076833
20RITI21626,17,26,17_26,467,1.197593263
20RITI21627,17,27,17_27,485,0.964783826
20RITI21628,17,28,17_28,503,1.413073139
20RITI21629,17,29,17_29,521,1.544556591
20RITI21630,17,30,17_30,539,1.832976353
20RITI21631,17,31,17_31,557,1.211998366
20RITI21632,17,32,17_32,575,1.074433171
20RITI21633,17,33,17_33,593,1.192199437
20RITI21634,17,34,17_34,611,1.154144216
20RITI21635,17,35,17_35,629,1.559409907
20RITI21636,17,36,17_36,647,1.378394537
20RITI21637,17,37,17_37,665,1.581926752
20RITI21638,17,38,17_38,683,1.446391247
20RITI21639,17,39,17_39,701,1.674913781
20RITI21640,17,40,17_40,719,1.588908629
20RITI21641,17,41,17_41,737,1.385824374
20RITI21642,17,42,17_42,755,1.874858693
20RITI21643,17,43,17_43,773,1.841083783
20RITI21644,17,44,17_44,791,1.832753038
20RITI21645,17,45,17_45,809,1.821045784
20RITI21646,17,46,17_46,827,1.718824557
20RITI21647,17,47,17_47,845,1.768362853
20RITI21648,17,48,17_48,863,1.592062221
20RITI21649,17,49,17_49,881,1.853464535
20RITI21650,17,50,17_50,899,1.854141949
20RITI21651,17,51,17_51,917,1.957040586
20RITI21652,17,52,17_52,935,2.025925236
20RITI21653,17,53,17_53,953,1.795146118
20RITI21654,17,54,17_54,971,1.811804772
20RITI21655,17,55,17_55,989,1.698334447
20RITI21656,17,56,17_56,1007,1.617059978
20RITI21657,17,57,17_57,1025,1.566395382
20RITI21658,17,58,17_58,1043,1.517764194
20RITI21659,17,59,17_59,1061,1.622007572
20RITI21660,17,60,17_60,1079,1.652178696
20RITI21661,17,61,17_61,1097,1.697655057
20RITI21662,17,62,17_62,1115,1.564371479
20RITI21663,17,63,17_63,1133,1.234514971
20RITI21664,17,64,17_64,1151,1.624937288
20RITI21665,17,65,17_65,1169,1.735265698
20RITI21666,17,66,17_66,1187,1.482638909
20RITI21667,17,67,17_67,1205,1.652406355
20RITI21668,17,68,17_68,1223,1.780064354
20RITI21669,17,69,17_69,1241,1.507629382
20RITI21670,17,70,17_70,1259,1.696080504
20RITI21671,17,71,17_71,1277,1.579001248
20RITI21672,17,72,17_72,1295,1.964921029
20RITI21673,17,73,17_73,1313,1.742237537
20RITI21674,17,74,17_74,1331,1.799882804
20RITI21675,17,75,17_75,1349,1.829597993
20RITI21676,17,76,17_76,1367,1.682800483
20RITI21677,17,77,17_77,1385,1.674466812
20RITI21678,17,78,17_78,1403,1.468903429
20RITI21679,17,79,17_79,1421,1.310847776
20RITI21680,17,80,17_80,1439,1.644070985
20RITI21681,17,81,17_81,1457,1.587336711
20RITI21682,17,82,17_82,1475,1.234296847
20RITI21683,17,83,17_83,1493,1.784564372
20RITI21684,17,84,17_84,1511,1.637542094
20RITI21685,17,85,17_85,1529,1.314452166
20RITI21686,17,86,17_86,1547,1.920564712
20RITI21687,17,87,17_87,1565,1.814961495
20RITI21688,17,88,17_88,1583,1.749220319
20RITI21689,17,89,17_89,1601,1.347765383
20RITI21690,17,90,17_90,1619,1.476786497
20RITI21691,17,91,17_91,1637,1.489165703
20RITI21692,17,92,17_92,1655,1.766552384
20RITI21693,17,93,17_93,1673,1.45539425
20RITI21694,17,94,17_94,1691,1.367589323
20RITI21695,17,95,17_95,1709,1.584402145
20RITI21696,17,96,17_96,1727,1.839058266
20RITI21697,17,97,17_97,1745,1.442110024
20RITI21698,17,98,17_98,1763,1.180932379
20RITI21699,17,99,17_99,1781,1.032781383
20RITI21700,17,100,17_100,1799,1.245774041
20RITI21701,18,1,18_1,18,0.913683872
20RITI21702,18,2,18_2,36,1.383572143
20RITI21703,18,3,18_3,54,1.410142872
20RITI21704,18,4,18_4,72,1.508309659
20RITI21705,18,5,18_5,90,1.546122194
20RITI21706,18,6,18_6,108,1.703969028
20RITI21707,18,7,18_7,126,1.547707825
20RITI21708,18,8,18_8,144,1.775116625
20RITI21709,18,9,18_9,162,1.432651581
20RITI21710,18,10,18_10,180,1.311293111
20RITI21711,18,11,18_11,198,1.372082927
20RITI21712,18,12,18_12,216,1.845585665
20RITI21713,18,13,18_13,234,1.549510216
20RITI21714,18,14,18_14,252,1.379291423
20RITI21715,18,15,18_15,270,1.503354245
20RITI21716,18,16,18_16,288,1.712751638
20RITI21717,18,17,18_17,306,1.62448473
20RITI21718,18,18,18_18,324,1.502456176
20RITI21719,18,19,18_19,342,1.401129331
20RITI21720,18,20,18_20,360,1.761376393
20RITI21721,18,21,18_21,378,1.605571189
20RITI21722,18,22,18_22,396,1.463052891
20RITI21723,18,23,18_23,414,1.43242111
20RITI21724,18,24,18_24,432,1.619532194
20RITI21725,18,25,18_25,450,1.880707784
20RITI21726,18,26,18_26,468,1.629441149
20RITI21727,18,27,18_27,486,1.505157561
20RITI21728,18,28,18_28,504,1.4499917
20RITI21729,18,29,18_29,522,1.860445692
20RITI21730,18,30,18_30,540,1.751694257
20RITI21731,18,31,18_31,558,1.669967488
20RITI21732,18,32,18_32,576,1.376814322
20RITI21733,18,33,18_33,594,1.27842951
20RITI21734,18,34,18_34,612,1.393476453
20RITI21735,18,35,18_35,630,1.925510372
20RITI21736,18,36,18_36,648,1.806854604
20RITI21737,18,37,18_37,666,1.834325908
20RITI21738,18,38,18_38,684,0.762139604
20RITI21739,18,39,18_39,702,1.436021364
20RITI21740,18,40,18_40,720,1.576530239
20RITI21741,18,41,18_41,738,1.368705813
20RITI21742,18,42,18_42,756,1.871024577
20RITI21743,18,43,18_43,774,1.713870729
20RITI21744,18,44,18_44,792,2.049119271
20RITI21745,18,45,18_45,810,1.610301457
20RITI21746,18,46,18_46,828,1.965367744
20RITI21747,18,47,18_47,846,0.969744624
20RITI21748,18,48,18_48,864,2.001840202
20RITI21749,18,49,18_49,882,1.873505247
20RITI21750,18,50,18_50,900,1.831853169
20RITI21751,18,51,18_51,918,1.825772065
20RITI21752,18,52,18_52,936,1.381990954
20RITI21753,18,53,18_53,954,2.104510864
20RITI21754,18,54,18_54,972,1.327958401
20RITI21755,18,55,18_55,990,1.539152511
20RITI21756,18,56,18_56,1008,1.204353065
20RITI21757,18,57,18_57,1026,1.384465588
20RITI21758,18,58,18_58,1044,1.274823145
20RITI21759,18,59,18_59,1062,1.586659493
20RITI21760,18,60,18_60,1080,1.267164989
20RITI21761,18,61,18_61,1098,1.334940141
20RITI21762,18,62,18_62,1116,1.236771305
20RITI21763,18,63,18_63,1134,1.955917826
20RITI21764,18,64,18_64,1152,1.785027316
20RITI21765,18,65,18_65,1170,1.794256023
20RITI21766,18,66,18_66,1188,1.67131787
20RITI21767,18,67,18_67,1206,1.485561265
20RITI21768,18,68,18_68,1224,1.971900594
20RITI21769,18,69,18_69,1242,1.90097702
20RITI21770,18,70,18_70,1260,1.728729455
20RITI21771,18,71,18_71,1278,1.883187208
20RITI21772,18,72,18_72,1296,1.891747066
20RITI21773,18,73,18_73,1314,1.841534139
20RITI21774,18,74,18_74,1332,2.007244458
20RITI21775,18,75,18_75,1350,1.694730836
20RITI21776,18,76,18_76,1368,1.514380436
20RITI21777,18,77,18_77,1386,1.661860802
20RITI21778,18,78,18_78,1404,1.648796252
20RITI21779,18,79,18_79,1422,1.670864572
20RITI21780,18,80,18_80,1440,1.591614338
20RITI21781,18,81,18_81,1458,0.506817155
20RITI21782,18,82,18_82,1476,1.513037557
20RITI21783,18,83,18_83,1494,1.633043028
20RITI21784,18,84,18_84,1512,1.995763355
20RITI21785,18,85,18_85,1530,2.09685431
20RITI21786,18,86,18_86,1548,1.605797171
20RITI21787,18,87,18_87,1566,1.979551432
